bout_date,year,month,sex_cd,site_name,dive_time,success_cd,preytype_cd,prey_qty,preysize_cd,ageclass_cd,dive_num,visibility_cd,area_cd,bout_id,phylum
2019-04-23,2019,4,m,Scidmore/HughMiller,50,y,mtr,9,1c,s,10,ex,GLBA,20190423gge2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,10,1c,s,11,ex,GLBA,20190423gge2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,7,1c,s,12,ex,GLBA,20190423gge2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,51,y,mtr,9,1c,s,13,ex,GLBA,20190423gge2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,13,1c,s,14,ex,GLBA,20190423gge2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,16,1c,s,1,ex,GLBA,20190423gge3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,101,y,mtr,14,1c,s,2,ex,GLBA,20190423gge3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,63,y,mtr,10,1c,s,1,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,62,y,mtr,8,1c,s,2,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,61,y,mtr,5,1c,s,3,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,46,y,mtr,7,1c,s,4,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,45,y,mtr,6,1c,s,5,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,52,y,mtr,14,1c,s,6,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,54,y,mtr,9,1c,s,7,go,GLBA,20190423gge4,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,15,1c,a,1,go,GLBA,20190423gge5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,40,y,mtr,12,1c,a,2,go,GLBA,20190423gge5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,109,y,cla,4,1c,a,1,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,109,y,cla,2,2a,a,1,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,108,y,cla,1,2a,a,2,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,108,y,fuo,1,2a,a,2,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,108,y,fuo,1,2b,a,2,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,121,y,cla,3,1c,a,3,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,121,y,cla,3,2a,a,3,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,125,y,cla,5,1c,a,4,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,125,y,cla,1,2a,a,4,go,GLBA,20190423gge6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,58,y,mtr,6,1b,a,2,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,72,y,mtr,7,1b,a,3,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,82,y,mtr,4,1b,a,4,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,68,y,mtr,4,1b,a,5,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,69,y,mtr,5,1b,a,6,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,58,y,mtr,8,1b,a,7,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,48,y,mtr,14,1b,a,8,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,35,y,mtr,11,1b,a,9,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,25,n,,NA,,a,11,go,GLBA,20190423jw2,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,41,y,mtr,8,1b,a,12,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,64,y,mtr,6,1b,a,13,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,76,y,mtr,3,1b,a,14,go,GLBA,20190423jw2,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,61,y,cla,1,1c,a,1,go,GLBA,20190423jw3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,61,y,mtr,7,1b,a,1,go,GLBA,20190423jw3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,15,y,mtr,5,1b,a,2,go,GLBA,20190423jw3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,53,y,mtr,8,1b,a,3,go,GLBA,20190423jw3,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,23,y,mtr,5,1b,a,4,go,GLBA,20190423jw3,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,138,y,mtr,4,1b,a,1,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,137,y,cla,1,1c,a,2,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,137,y,mtr,5,1b,a,2,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,135,y,cla,2,1c,a,3,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,135,y,mtr,6,1b,a,3,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,cla,3,1c,a,4,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,mtr,7,1b,a,4,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,mtr,6,1b,a,5,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,cla,1,1c,a,6,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,mtr,7,1b,a,6,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,cla,3,1c,a,7,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,61,y,mtr,6,1b,a,7,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,78,y,cla,4,1c,a,8,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,78,y,mtr,3,1b,a,8,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,69,y,cla,5,1c,a,9,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,69,y,mtr,2,1b,a,9,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,67,y,cla,3,1b,a,10,go,GLBA,20190423jw5,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,81,n,,NA,,a,11,go,GLBA,20190423jw5,NA
2019-04-23,2019,4,m,Scidmore/HughMiller,NA,y,mtr,7,1b,a,1,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,60,y,mtr,6,1b,a,2,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,57,y,mtr,9,1b,a,3,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,47,y,mtr,7,1b,a,4,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,54,y,mtr,10,1b,a,5,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,45,y,mtr,8,1b,a,6,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,65,y,mtr,9,1b,a,7,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,46,y,mtr,14,1b,a,8,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,34,y,mtr,13,1b,a,9,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,52,y,mtr,7,1b,a,10,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,44,y,mtr,9,1b,a,11,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,51,y,mtr,9,1b,a,12,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,57,y,mtr,5,1b,a,13,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,60,y,mtr,9,1b,a,14,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,28,y,mtr,4,1b,a,15,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,36,y,mtr,14,1b,a,16,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,48,y,mtr,11,1b,a,17,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,45,y,mtr,13,1b,a,18,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,35,y,mtr,6,1b,a,19,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,48,y,mtr,14,1b,a,20,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,31,y,mtr,9,1b,a,21,vg,GLBA,20190423jw7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,97,y,mtr,3,1b,a,1,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,143,y,mtr,9,1b,a,3,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,81,y,mtr,7,1b,a,4,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,81,y,mtr,2,1c,a,4,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,132,y,mtr,9,1b,a,5,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,75,y,mtr,11,1b,a,6,fa,GLBA,20190423jw8,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,153,y,std,1,1b,a,1,go,GLBA,20190423kak6,Echinodermata
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,cla,3,1b,a,2,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,mom,1,2a,a,2,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,myt,1,1c,a,2,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,129,y,cla,3,1b,a,3,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,129,y,cla,2,1c,a,3,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,140,y,chl,2,1c,a,5,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,140,y,cla,3,1c,a,5,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,170,y,chl,5,1c,a,6,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,147,y,cla,2,1c,a,7,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,147,y,mom,1,2a,a,7,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,147,y,seg,1,2a,a,7,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,120,y,cla,2,1b,a,8,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,120,y,cla,1,1c,a,8,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,120,y,sag,1,2b,a,8,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,cla,2,1b,a,9,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,cla,1,1c,a,9,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,mom,1,2a,a,9,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,144,y,sag,1,1c,a,9,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,136,y,cla,1,1c,a,10,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,136,y,cla,1,2a,a,10,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,136,y,mom,1,2a,a,10,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,155,y,biv,1,1c,a,11,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,155,y,cla,2,1c,a,11,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,155,y,mom,1,2a,a,11,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,116,y,chl,1,1c,a,12,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,116,y,cla,2,1c,a,12,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,149,y,chl,4,1c,a,13,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,149,y,mom,2,1c,a,13,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,133,y,biv,2,1c,a,14,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,133,y,mus,2,1c,a,14,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,146,y,biv,1,2b,a,16,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,146,y,cla,2,1c,a,16,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,143,y,cla,3,1b,a,17,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,143,y,mom,1,1c,a,17,go,GLBA,20190423kak6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,117,y,cra,1,2b,a,18,go,GLBA,20190423kak6,Arthropoda
2019-04-23,2019,4,f,Scidmore/HughMiller,82,y,cla,1,1c,s,1,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,82,y,mom,3,2a,s,1,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,73,y,mom,4,1c,s,2,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,71,n,,NA,,s,3,vg,GLBA,20190423sl1,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,77,y,myt,1,2a,s,4,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,67,y,mom,4,2a,s,5,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,NA,y,myt,1,2a,s,6,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,55,y,cla,1,1c,s,7,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,77,y,mus,2,1c,s,8,vg,GLBA,20190423sl1,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,52,n,,NA,,s,9,vg,GLBA,20190423sl1,NA
2019-04-23,2019,4,m,Scidmore/HughMiller,100,y,mom,8,2a,s,1,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,2,1c,s,2,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,5,2a,s,2,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,106,y,mom,3,1c,s,3,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,106,y,mom,4,2a,s,3,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,106,y,mom,1,2b,s,3,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,4,2a,s,4,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,2,2c,s,4,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,91,y,mom,2,1c,s,5,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,91,y,mom,3,2a,s,5,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,91,y,mom,3,2c,s,5,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,5,1c,s,6,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,1,2a,s,6,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,104,y,mom,4,1c,s,7,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,104,y,mom,2,2a,s,7,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,104,y,mom,2,2b,s,7,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,3,1c,s,8,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,3,2a,s,8,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,1,2b,s,8,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,4,2a,s,9,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,96,y,mom,2,2b,s,9,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,108,y,mom,4,2a,s,10,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,108,y,mom,2,2b,s,10,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,103,y,mom,3,1c,s,11,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,103,y,mom,3,2a,s,11,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,98,y,mom,7,1c,s,12,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,98,y,mom,2,2a,s,12,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,101,y,mom,4,1c,s,13,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,101,y,mom,2,2a,s,13,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,92,y,mom,4,1c,s,14,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,92,y,mom,5,2a,s,14,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,92,y,mom,2,2b,s,14,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,6,1c,s,15,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,95,y,mom,2,2a,s,15,ex,GLBA,20190423sl5,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,35,i,,NA,,s,16,ex,GLBA,20190423sl5,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,63,y,cla,2,2a,s,1,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,72,n,,NA,,s,2,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,80,n,,NA,,s,3,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,69,y,cla,1,1c,s,4,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,88,y,wor,1,2a,s,5,ex,GLBA,20190423sl6,Annelida
2019-04-23,2019,4,f,Scidmore/HughMiller,79,y,sag,1,2a,s,6,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,35,y,sag,1,1c,s,7,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,90,y,myt,2,2a,s,8,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,90,y,sag,1,1c,s,8,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,91,y,cla,1,1c,s,9,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,91,y,seg,1,1c,s,9,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,79,y,cla,2,1c,s,10,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,79,y,seg,1,1c,s,10,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,71,y,cla,3,1b,s,11,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,62,y,sag,2,1c,s,12,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,67,y,myt,1,2a,s,13,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,53,y,cla,1,1b,s,14,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,53,y,sag,1,1c,s,14,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,91,y,cla,1,1b,s,15,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,91,y,myt,1,1c,s,15,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,91,y,sag,1,1c,s,15,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,76,n,,NA,,s,16,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,54,n,,NA,,s,17,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,67,n,,NA,,s,18,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,77,n,,NA,,s,19,ex,GLBA,20190423sl6,NA
2019-04-23,2019,4,f,Scidmore/HughMiller,89,y,sag,1,2b,s,20,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,89,y,sag,1,2c,s,20,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,86,y,myt,3,1c,s,21,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,74,y,myt,2,1c,s,22,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,75,y,cla,1,1c,s,23,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,75,y,sag,1,1c,s,23,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,62,y,myt,1,1c,s,24,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,62,y,myt,1,2a,s,24,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,82,y,cla,2,1c,s,25,ex,GLBA,20190423sl6,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,72,y,mtr,22,1c,a,1,vg,GLBA,20190423sl7,Mollusca
2019-04-23,2019,4,m,Scidmore/HughMiller,16,y,mtr,16,1c,a,2,vg,GLBA,20190423sl7,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,80,y,cla,1,2a,a,2,go,GLBA,20190423sl8,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,77,y,mus,9,1c,a,3,go,GLBA,20190423sl8,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,105,y,biv,6,1c,a,4,go,GLBA,20190423sl8,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,54,y,mtr,23,1b,a,1,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,52,y,mtr,17,1b,a,2,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,48,y,mtr,14,1b,a,3,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,43,y,mtr,9,1b,a,4,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,44,y,mtr,15,1b,a,5,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,50,y,mtr,24,1b,a,6,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,41,y,mtr,7,1b,a,7,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,55,y,mtr,25,1b,a,8,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,49,y,mtr,18,1b,a,9,ex,GLBA,20190423sl9,Mollusca
2019-04-23,2019,4,f,Scidmore/HughMiller,59,y,mtr,30,1b,a,10,ex,GLBA,20190423sl9,Mollusca
2019-04-24,2019,4,f,Scidmore/HughMiller,83,y,cla,1,1b,a,3,go,GLBA,20190424ao4,Mollusca
2019-04-24,2019,4,f,Scidmore/HughMiller,83,y,mtr,1,1b,a,3,go,GLBA,20190424ao4,Mollusca
2019-04-24,2019,4,f,Scidmore/HughMiller,74,y,cla,1,2b,a,5,go,GLBA,20190424ao4,Mollusca
2019-04-24,2019,4,f,Scidmore/HughMiller,74,y,myt,1,2c,a,5,go,GLBA,20190424ao4,Mollusca
2019-04-24,2019,4,f,Scidmore/HughMiller,104,y,cla,1,1c,a,7,go,GLBA,20190424ao4,Mollusca
